"You understand and agree that the content of this document reflects order(s) placed / transaction(s) executed by you, and is solely provided for your own general information. This document does not constitute any financial, investment, legal, tax or any other advice. This document is available to you on an 'as-is' basis only, and Crypto.com is not liable for your amendment(s) to this document after export."
"Export contains maximum 65,000 data, older data after the limit will be excluded. Please review the records and adjust date range to export again to capture any additional data."
Export Date: 2025-10-31T10:23:25.471869Z[UTC]
Order ID,Time (UTC),Pair,Order Type,Side,Order Amount,Average Price,Deal Volume,Total,Trigger Condition,Status
5755600466956026963,2025-08-12 05:30:07.347,TON_USDT,MARKET,BUY,2.96,3.3727,2.96,9.9832,0.0000,CANCELED
5755600466956003270,2025-08-12 05:29:47.176,TON_USDT,MARKET,BUY,2.96,3.3730,2.96,9.9840,0.0000,CANCELED
5755600466955965761,2025-08-12 05:29:21.877,TON_USDT,MARKET,BUY,2.96,3.3718,2.96,9.9805,0.0000,CANCELED
5755600466955953891,2025-08-12 05:29:11.632,TON_USDT,MARKET,BUY,2.96,3.3722,2.96,9.9818,0.0000,CANCELED
5755600466955934343,2025-08-12 05:28:52.841,TON_USDT,MARKET,BUY,2.96,3.3722,2.96,9.9816,0.0000,CANCELED
5755600466955922863,2025-08-12 05:28:42.269,TON_USDT,MARKET,BUY,2.96,3.3720,2.96,9.9812,0.0000,CANCELED
5755600466929801394,2025-08-11 23:34:40.801,DOT_USDT,MARKET,BUY,2.58,3.8671,2.58,9.9771,0.0000,CANCELED
5755600466648715966,2025-08-11 21:49:32.000,AVAX_USD,LIMIT,SELL,412.43,22.790,412.43,9399.280,22.790,FILLED
5755600465180909930,2025-08-10 23:00:31.000,BTC_USDT,LIMIT,SELL,0.03121,119245.99,0.03121,3721.67,119200.00,FILLED
5755600466703395259,2025-08-10 08:53:17.795,LDO_USD,LIMIT,BUY,7880.2,0,0.0,0.0000,0.0000,CANCELED
5755600465983147794,2025-08-10 04:00:04.000,BTC_USDT,LIMIT,SELL,0.15000,118549.45,0.15000,17782.42,118500.00,FILLED
5755600466648185642,2025-08-10 00:50:06.000,STRK_USD,LIMIT,SELL,35083.2,0.1386,35083.2,4861.2765,0.1390,FILLED
5755600466648689411,2025-08-09 23:36:51.727,AVAX_USD,LIMIT,SELL,412.42,25.620,412.42,10566.200,0.000,FILLED
5755600466648493587,2025-08-09 23:34:01.446,AVAX_USD,LIMIT,BUY,412.20,24.260,412.20,9999.972,0.000,FILLED
5755600466648118540,2025-08-09 23:29:18.243,STRK_USD,TAKE_PROFIT_LIMIT,SELL,35083.1,0,0.0,0.0000,0.1390,CANCELED
5755600466600601215,2025-08-09 14:05:59.798,TON_USD,LIMIT,BUY,2973.53,0,0.00,0.0000,0.0000,CANCELED
5755600466569871403,2025-08-09 07:47:32.074,BONK_USD,STOP_LIMIT,SELL,389100000,0,0,0.000000000,0.000024130,CANCELED
5755600466569710412,2025-08-09 07:44:36.024,BONK_USD,LIMIT,SELL,389500000,0.000000000,389500000,10555.450000000,0.000000000,FILLED
5755600466562516049,2025-08-09 06:07:46.912,ADA_USD,LIMIT,BUY,518.0,0,0.0,0.00000,0.00000,CANCELED
5755600466406924821,2025-08-09 05:17:17.001,ADA_USD,LIMIT,SELL,4130.0,0.81013,4130.0,3345.81580,0.81000,FILLED
5755600465983718396,2025-08-08 21:23:19.000,CRO_USD,LIMIT,SELL,14953,0.15538,14953,2323.39714,0.15500,FILLED
5755600466493935968,2025-08-08 15:25:57.745,ALGO_USD,STOP_LIMIT,SELL,38520,0,0,0.00000,0.24330,CANCELED
5755600466492900592,2025-08-08 15:16:28.908,ALGO_USD,LIMIT,SELL,38520,0.27510,38520,10596.85200,0.00000,FILLED
5755600466492721410,2025-08-08 15:15:00.644,ALGO_USD,LIMIT,BUY,38520,0.25959,38520,9999.32006,0.00000,FILLED
5755600466474657505,2025-08-08 13:00:50.756,BONK_USD,LIMIT,BUY,389100000,0.000000000,389100000,9999.870000000,0.000000000,FILLED
5755600466406453390,2025-08-08 03:25:35.000,ETH_USD,LIMIT,SELL,0.4268,3969.55,0.4268,1694.20,3960.00,FILLED
5755600466406120396,2025-08-08 00:26:52.000,DOT_USD,LIMIT,SELL,2710.00,3.8829,2710.00,10522.7655,3.8800,FILLED
5755600466373175456,2025-08-07 17:05:38.342,STRK_USD,LIMIT,BUY,82372.3,0.1214,35115.5,4263.0217,0.0000,CANCELED
5755600466372779753,2025-08-07 17:02:13.430,ADA_USD,LIMIT,BUY,13424.6,0,0.0,0.00000,0.00000,CANCELED
5755600466311815478,2025-08-07 02:56:55.314,SUI_USD,STOP_LIMIT,SELL,2887.0,0,0.0,0.00000,3.25460,CANCELED
5755600466311778407,2025-08-07 02:56:11.816,SUI_USD,LIMIT,SELL,2887.0,3.65310,2887.0,10546.49970,0.00000,FILLED
5755600466311679165,2025-08-07 02:54:54.180,SUI_USD,LIMIT,BUY,2887.3,3.46342,2887.3,9999.93257,0.00000,FILLED
5755600466311259203,2025-08-07 02:48:04.091,BTC_USD,LIMIT,SELL,0.17447,115500.00,0.17447,20151.29,0.00,FILLED
5755600466308767261,2025-08-07 02:04:09.955,BTC_USD,LIMIT,BUY,0.17447,114631.00,0.17447,19999.67,0.00,FILLED
5755600466259240624,2025-08-06 14:07:36.394,ETH_USD,LIMIT,SELL,5.6638,3700.00,5.6638,20956.06,0.00,FILLED
5755600466258906238,2025-08-06 14:05:44.132,ETH_USD,LIMIT,SELL,5.6638,0,0.0000,0.00,0.00,CANCELED
5755600466140005513,2025-08-05 14:23:00.226,ETH_USD,LIMIT,BUY,5.6338,3550.00,5.6338,19999.99,0.00,FILLED
5755600466139537030,2025-08-05 14:21:04.248,ETH_USD,LIMIT,BUY,5.7110,0,0.0000,0.00,0.00,CANCELED
5755600466084036986,2025-08-05 14:15:37.000,ETH_USD,LIMIT,SELL,5.4794,3600.00,5.4794,19725.84,3600.00,FILLED
5755600466084114062,2025-08-05 03:27:54.092,ETH_USD,LIMIT,SELL,5.4794,0,0.0000,0.00,0.00,CANCELED
5755600466081491132,2025-08-05 02:50:35.317,DOT_USDT,LIMIT,SELL,2710.00,0,0.00,0.0000,0.0000,CANCELED
5755600466081406650,2025-08-05 02:49:25.837,DOT_USDT,STOP_LIMIT,SELL,2710.00,0,0.00,0.0000,3.4666,CANCELED
5755600466081279643,2025-08-05 02:46:48.961,DOT_USDT,LIMIT,BUY,2710.02,3.6899,2710.02,9999.6301,0.0000,FILLED
5755600466081196312,2025-08-05 02:45:03.111,ETH_USD,LIMIT,BUY,5.4794,3650.00,5.4794,19999.81,0.00,FILLED
5755600466081023936,2025-08-05 02:41:23.889,ALGO_USD,LIMIT,BUY,43478,0,0,0.00000,0.00000,CANCELED
5755600465983912073,2025-08-04 05:58:28.718,ETH_USD,TAKE_PROFIT_LIMIT,SELL,0.4268,0,0.0000,0.00,3950.00,CANCELED
5755600465983635045,2025-08-04 05:53:23.550,ADA_USD,TAKE_PROFIT_LIMIT,SELL,3614.0,0,0.0,0.00000,0.92000,CANCELED
5755600465730044797,2025-08-02 00:41:03.684,ALGO_USD,LIMIT,SELL,50000,0.24800,50000,12400.00000,0.00000,FILLED
5755600465637403498,2025-08-01 14:10:27.988,BTC_USDT,LIMIT,SELL,0.15000,0,0.00000,0.00,0.00,CANCELED
5755600465611482225,2025-08-01 10:48:02.450,ALGO_USDT,LIMIT,BUY,50000,0.23000,50000,11500.00000,0.00000,FILLED
5755600465611303804,2025-08-01 10:46:16.824,BTC_USD,LIMIT,BUY,0.15000,114000.00,0.15000,17100.00,0.00,FILLED
5755600465184539705,2025-07-29 09:31:53.528,ETH_USD,LIMIT,SELL,0.4268,0,0.0000,0.00,0.00,CANCELED
5755600465183258158,2025-07-29 09:15:07.942,CRO_USD,LIMIT,SELL,14953,0,0,0.00000,0.00000,CANCELED
5755600465183097012,2025-07-29 09:13:07.048,ADA_USD,LIMIT,SELL,3614.1,0,0.0,0.00000,0.00000,CANCELED
5755600465182971295,2025-07-29 09:11:31.580,DGB_USD,LIMIT,SELL,350850,0,0,0.000000,0.000000,CANCELED
5755600465182351470,2025-07-29 09:03:53.898,ALGO_USDT,TAKE_PROFIT_LIMIT,SELL,16596,0,0,0.00000,0.33095,CANCELED
5755600465181865909,2025-07-29 08:58:44.632,BONK_USD,LIMIT,SELL,148640000,0,0,0.000000000,0.000000000,CANCELED
5755600465181076933,2025-07-29 08:49:45.607,BTC_USD,TAKE_PROFIT_LIMIT,SELL,0.12484,0,0.00000,0.00,124000.00,CANCELED
5755600465180994678,2025-07-29 08:48:46.100,BTC_USDT,TAKE_PROFIT_LIMIT,SELL,0.12484,0,0.00000,0.00,124900.00,CANCELED
5755600465180163894,2025-07-29 08:37:29.943,USDT_USD,LIMIT,SELL,4190.0,0,0.0,0.00000,0.00000,CANCELED
5755600465090100878,2025-07-28 16:22:36.074,ADA_USDT,LIMIT,SELL,3614.1,0,0.0,0.00000,0.00000,CANCELED
5755600465089138791,2025-07-28 16:15:07.328,GLM_USD,LIMIT,SELL,793,0.29111,790,229.97690,0.00000,CANCELED
5755600465088985735,2025-07-28 16:13:50.080,EUR_USDT,LIMIT,SELL,1141.5,1.16024,1141.5,1324.41396,0.00000,FILLED
5755600465026905957,2025-07-28 12:29:39.001,BONK_USD,LIMIT,SELL,5810000,0.000000000,5810000,209.625200000,0.000036080,FILLED
5755600464946445872,2025-07-27 14:03:39.128,ETH_USDT,STOP_LOSS,SELL,0.0500,0,0.0000,0.00,3626.08,CANCELED
5755600464946445577,2025-07-27 14:03:38.996,ETH_USDT,TAKE_PROFIT,SELL,0.0500,0,0.0000,0.00,4007.78,CANCELED
5755600464946439977,2025-07-27 14:03:35.320,ETH_USDT,MARKET,BUY,0.0523,3816.81,0.0523,199.62,0.00,CANCELED
5755600464946438458,2025-07-27 14:03:34.084,BONK_USDT,STOP_LOSS,SELL,5810000,0,0,0.000000000,0.000000000,REJECTED
5755600464946437907,2025-07-27 14:03:33.787,BONK_USDT,TAKE_PROFIT,SELL,5810000,0,0,0.000000000,0.000000000,REJECTED
5755600464946434905,2025-07-27 14:03:30.441,BONK_USDT,MARKET,BUY,5810000,0.000030000,5810000,199.786890000,0.000000000,CANCELED
5755600464823163668,2025-07-26 04:50:34.415,LDO_USD,LIMIT,SELL,235.8,0,0.0,0.0000,0.0000,CANCELED
5755600464822982320,2025-07-26 04:47:15.608,DOGE_USDT,LIMIT,SELL,868,0,0,0.000000,0.000000,CANCELED
5755600464349076965,2025-07-23 07:22:02.551,BTC_USD,TAKE_PROFIT_LIMIT,SELL,0.04215,0,0.00000,0.00,124455.00,CANCELED
5755600464349002814,2025-07-23 07:20:55.852,BTC_USD,LIMIT,BUY,0.04215,118619.99,0.04215,4999.83,0.00,FILLED
5755600464256271996,2025-07-22 16:15:48.338,ADA_USDT,MARKET,SELL,225.0,0.88740,225.0,199.66570,0.00000,FILLED
5755600464256194979,2025-07-22 16:15:31.279,ADA_USDT,STOP_LOSS,SELL,225.0,0,0.0,0.00000,0.81000,CANCELED
5755600464256194386,2025-07-22 16:15:31.100,ADA_USDT,TAKE_PROFIT,SELL,225.0,0,0.0,0.00000,0.92000,CANCELED
5755600464256147931,2025-07-22 16:15:18.469,ADA_USDT,MARKET,BUY,225.0,0.88825,225.0,199.85587,0.00000,CANCELED
5755600464255498823,2025-07-22 16:10:41.262,TON_USDT,MARKET,SELL,56.00,3.5158,56.00,196.8854,0.0000,FILLED
5755600464255484763,2025-07-22 16:10:38.513,TON_USDT,STOP_LOSS,SELL,56.92,0,0.00,0.0000,3.0800,CANCELED
5755600464255484114,2025-07-22 16:10:38.381,TON_USDT,LIMIT,SELL,56.92,3.5157,56.92,200.1147,0.0000,FILLED
5755600464255483604,2025-07-22 16:10:38.236,TON_USDT,TAKE_PROFIT,SELL,56.92,0,0.00,0.0000,3.4800,REJECTED
5755600464255433384,2025-07-22 16:10:25.476,TON_USDT,MARKET,BUY,56.92,3.5136,56.92,199.9927,0.0000,CANCELED
5755600464255210328,2025-07-22 16:08:43.700,AVAX_USDT,MARKET,SELL,2.00,24.964,2.00,49.928,0.000,FILLED
5755600464254911431,2025-07-22 16:06:50.000,AVAX_USDT,MARKET,SELL,8.02,24.936,8.02,199.985,24.940,FILLED
5755600464254911644,2025-07-22 16:06:43.788,AVAX_USDT,STOP_LOSS,SELL,8.02,0,0.00,0.000,22.120,CANCELED
5755600464254880001,2025-07-22 16:06:29.958,AVAX_USDT,MARKET,BUY,8.02,24.932,8.02,199.955,0.000,CANCELED
5755600464009967008,2025-07-22 09:17:41.000,ALGO_USDT,LIMIT,SELL,6018,0.28000,6018,1685.04000,0.28000,FILLED
5755600464070578135,2025-07-21 16:27:25.039,TON_USDT,LIMIT,SELL,438.37,3.4765,438.37,1523.9933,0.0000,FILLED
5755600464069608016,2025-07-21 16:22:33.973,TON_USDT,LIMIT,BUY,1525.78,3.2770,1525.78,4999.9811,0.0000,FILLED
5755600464010697577,2025-07-21 08:31:42.277,BONK_USDT,TAKE_PROFIT_LIMIT,SELL,148000000,0,0,0.000000000,0.000038840,CANCELED
5755600464010519802,2025-07-21 08:30:15.421,ALGO_USDT,TAKE_PROFIT_LIMIT,SELL,6018,0,0,0.00000,0.32150,CANCELED
5755600464010375302,2025-07-21 08:28:33.304,BTC_USDT,TAKE_PROFIT_LIMIT,SELL,0.08270,0,0.00000,0.00,125442.00,CANCELED
5755600463739623849,2025-07-20 16:02:07.000,DOGE_USDT,MARKET,SELL,804,0.259089,804,208.307556,0.260000,FILLED
5755600463851342939,2025-07-20 08:59:23.351,USDT_USD,LIMIT,SELL,7000.0,1.00000,7000.0,7003.57000,0.00000,FILLED
5755600463739623939,2025-07-19 11:23:41.726,DOGE_USDT,STOP_LOSS,SELL,804,0,0,0.000000,0.230000,CANCELED
5755600463739604938,2025-07-19 11:23:26.744,DOGE_USDT,MARKET,BUY,804,0.248661,804,199.923512,0.000000,CANCELED
5755600463690226444,2025-07-19 01:11:38.222,LDO_USDT,LIMIT,BUY,5690.5,0,0.0,0.0000,0.0000,CANCELED
5755600463614699744,2025-07-18 14:35:12.514,ALGO_USDT,LIMIT,SELL,6018,0,0,0.00000,0.00000,CANCELED
5755600463613769334,2025-07-18 14:30:55.890,ALGO_USDT,LIMIT,BUY,16614,0.30095,16614,4999.98330,0.00000,FILLED
5755600463338043064,2025-07-18 05:09:33.000,SOL_USDT,MARKET,SELL,1.160,182.04,1.160,211.17,182.01,FILLED
5755600462960959418,2025-07-18 04:45:27.002,SUI_USDT,MARKET,SELL,51.6,4.13090,51.6,213.15457,4.13000,FILLED
5755600463342450322,2025-07-17 23:22:05.000,AVAX_USDT,MARKET,SELL,9.02,23.469,9.02,211.690,23.470,FILLED
5755600463343317542,2025-07-17 23:15:56.000,ETH_USDT,MARKET,SELL,0.0600,3516.50,0.0600,210.99,3516.03,FILLED
5755600463417694865,2025-07-17 18:27:28.000,ALGO_USDT,MARKET,SELL,689,0.30994,689,213.54916,0.31000,FILLED
5755600463443527409,2025-07-17 15:08:39.880,BONK_USD,LIMIT,SELL,148000000,0,0,0.000000000,0.000000000,CANCELED
5755600463442535538,2025-07-17 15:02:59.712,BONK_USD,LIMIT,BUY,140000000,0.000040000,140000000,5075.280000000,0.000000000,FILLED
5755600463417695475,2025-07-17 12:11:39.593,ALGO_USDT,STOP_LOSS,SELL,689,0,0,0.00000,0.27000,CANCELED
5755600463417690055,2025-07-17 12:11:36.572,ALGO_USDT,MARKET,BUY,689,0.29006,689,199.85134,0.00000,CANCELED
5755600463393598447,2025-07-17 09:03:20.342,ADA_USDT,MARKET,SELL,269.0,0.79154,269.0,212.92426,0.00000,FILLED
5755600463342204792,2025-07-17 09:03:17.000,ADA_USDT,MARKET,SELL,269.0,0.79035,269.0,212.60415,0.79000,FILLED
5755600463354312143,2025-07-17 03:31:48.593,AVAX_USD,LIMIT,SELL,225.00,23.460,225.00,5278.500,0.000,FILLED
5755600463354169815,2025-07-17 03:30:58.053,AVAX_USD,STOP_LIMIT,SELL,225.00,0,0.00,0.000,20.750,CANCELED
5755600463353191750,2025-07-17 03:24:32.753,AVAX_USD,LIMIT,BUY,225.22,22.200,225.22,4999.884,0.000,FILLED
5755600463343318477,2025-07-17 01:56:37.607,ETH_USDT,STOP_LOSS,SELL,0.0600,0,0.0000,0.00,3113.78,CANCELED
5755600463343313521,2025-07-17 01:56:34.787,ETH_USDT,MARKET,BUY,0.0599,3334.32,0.0599,199.73,0.00,CANCELED
5755600463342451880,2025-07-17 01:51:18.220,AVAX_USDT,STOP_LOSS,SELL,9.02,0,0.00,0.000,20.760,CANCELED
5755600463342444937,2025-07-17 01:51:15.274,AVAX_USDT,MARKET,BUY,9.02,22.160,9.02,199.883,0.000,CANCELED
5755600463342207124,2025-07-17 01:50:17.506,ADA_USDT,STOP_LOSS,SELL,269.0,0,0.0,0.00000,0.70000,CANCELED
5755600463342194249,2025-07-17 01:50:14.312,ADA_USDT,MARKET,BUY,269.0,0.74345,269.0,199.98787,0.00000,CANCELED
5755600463341685455,2025-07-17 01:48:21.511,ALGO_USDT,MARKET,SELL,709,0.27842,709,197.39978,0.00000,FILLED
5755600463338043882,2025-07-17 01:26:21.748,SOL_USDT,STOP_LOSS,SELL,1.160,0,0.000,0.00,161.47,CANCELED
5755600463338035018,2025-07-17 01:26:17.789,SOL_USDT,MARKET,BUY,1.161,172.25,1.161,199.98,0.00,CANCELED
5755600463304976520,2025-07-16 20:36:27.750,ADA_USDT,MARKET,SELL,271.0,0.78100,271.0,211.65137,0.00000,FILLED
5755600463191732474,2025-07-16 20:35:56.000,ADA_USDT,MARKET,SELL,271.0,0.78006,271.0,211.39556,0.78000,FILLED
5755600462971351082,2025-07-16 16:31:46.000,SOL_USDT,MARKET,SELL,1.220,173.11,1.220,211.19,173.12,FILLED
5755600463266192672,2025-07-16 15:43:29.559,ALGO_USDT,STOP_LOSS,SELL,709,0,0,0.00000,0.26000,CANCELED
5755600463266192260,2025-07-16 15:43:29.193,ALGO_USDT,TAKE_PROFIT,SELL,709,0,0,0.00000,0.30000,CANCELED
5755600463266188627,2025-07-16 15:43:26.750,ALGO_USDT,MARKET,BUY,709,0.28197,709,199.91568,0.00000,CANCELED
5755600463265617942,2025-07-16 15:40:04.074,AAVE_USD,LIMIT,BUY,15.432,324.000,15.432,4999.968,0.000,FILLED
5755600463264960781,2025-07-16 15:37:17.386,ALGO_USDT,STOP_LIMIT,SELL,6018,0,0,0.00000,0.27000,CANCELED
5755600463191732984,2025-07-16 02:28:27.442,ADA_USDT,STOP_LOSS,SELL,271.0,0,0.0,0.00000,0.69000,CANCELED
5755600463191729141,2025-07-16 02:28:24.709,ADA_USDT,MARKET,BUY,271.0,0.73731,271.0,199.81051,0.00000,CANCELED
5755600463187486934,2025-07-16 01:43:41.387,BTC_USDT,LIMIT,SELL,0.00008,0,0.00000,0.00,0.00,CANCELED
5755600463187235111,2025-07-16 01:40:28.463,BTC_USDT,LIMIT,BUY,0.00008,117706.00,0.00008,9.42,0.00,FILLED
5755600462593547488,2025-07-16 00:48:01.001,TON_USDT,MARKET,SELL,66.88,3.1095,66.88,207.9643,3.1100,FILLED
5755600463172060076,2025-07-15 23:00:28.724,ETH_USDT,MARKET,SELL,0.0682,3112.22,0.0682,212.25,0.00,FILLED
5755600462597121649,2025-07-15 23:00:26.000,ETH_USDT,MARKET,SELL,0.0700,3109.95,0.0700,217.70,3107.34,FILLED
5755600463098582030,2025-07-15 12:44:24.967,NEAR_USDT,MARKET,SELL,76.0,2.4799,76.0,188.4727,0.0000,FILLED
5755600463096012508,2025-07-15 12:32:24.871,ALGO_USDT,MARKET,SELL,731,0.29067,731,212.48339,0.00000,FILLED
5755600463075352497,2025-07-15 08:26:40.629,ALGO_USDT,STOP_LOSS,SELL,731,0,0,0.00000,0.25000,CANCELED
5755600463075351890,2025-07-15 08:26:40.388,ALGO_USDT,TAKE_PROFIT,SELL,731,0,0,0.00000,0.29000,CANCELED
5755600463075343389,2025-07-15 08:26:37.430,ALGO_USDT,MARKET,BUY,731,0.27342,731,199.86827,0.00000,CANCELED
5755600463045136104,2025-07-15 03:19:56.166,ALGO_USDT,MARKET,SELL,722,0.27408,722,197.88606,0.00000,FILLED
5755600463044416004,2025-07-15 03:16:44.815,LDO_USDT,MARKET,SELL,231.0,0.8296,231.0,191.6376,0.0000,FILLED
5755600463044376822,2025-07-15 03:16:37.132,AVAX_USDT,MARKET,SELL,9.00,20.528,9.00,184.752,0.000,FILLED
5755600463015745140,2025-07-14 23:43:27.287,BTC_USDT,LIMIT,SELL,0.08270,0,0.00000,0.00,0.00,CANCELED
5755600462999851933,2025-07-14 20:16:47.866,ADA_USDT,MARKET,SELL,272.0,0.72179,272.0,196.32688,0.00000,FILLED
5755600462961407963,2025-07-14 20:06:26.000,APT_USDT,LIMIT,SELL,2558.00,4.9300,2558.00,12610.9400,4.9300,FILLED
5755600462972519178,2025-07-14 15:59:59.602,LDO_USDT,STOP_LOSS,SELL,231.6,0,0.0,0.0000,0.8000,CANCELED
5755600462972518623,2025-07-14 15:59:59.130,LDO_USDT,TAKE_PROFIT,SELL,231.6,0,0.0,0.0000,0.9100,CANCELED
5755600462972513361,2025-07-14 15:59:56.273,LDO_USDT,MARKET,BUY,231.6,0.8634,231.6,199.9634,0.0000,CANCELED
5755600462971352791,2025-07-14 15:53:24.213,SOL_USDT,STOP_LOSS,SELL,1.220,0,0.000,0.00,153.44,CANCELED
5755600462971339562,2025-07-14 15:53:20.085,SOL_USDT,MARKET,BUY,1.223,163.46,1.223,199.91,0.00,CANCELED
5755600462962562276,2025-07-14 14:53:58.495,BTC_USDT,LIMIT,BUY,0.08278,120800.00,0.08278,9999.82,0.00,FILLED
5755600462961043893,2025-07-14 14:44:48.933,APT_USDT,LIMIT,SELL,2558.28,0,0.00,0.0000,0.0000,CANCELED
5755600462960959734,2025-07-14 14:44:22.618,SUI_USDT,STOP_LOSS,SELL,51.6,0,0.0,0.00000,3.62000,CANCELED
5755600462960958240,2025-07-14 14:44:21.988,SUI_USDT,MARKET,BUY,51.6,3.86954,51.6,199.66826,0.00000,CANCELED
5755600462960616113,2025-07-14 14:42:24.620,AVAX_USDT,STOP_LOSS,SELL,9.23,0,0.00,0.000,20.310,CANCELED
5755600462960615728,2025-07-14 14:42:24.417,AVAX_USDT,TAKE_PROFIT,SELL,9.23,0,0.00,0.000,22.930,CANCELED
5755600462960608279,2025-07-14 14:42:21.545,AVAX_USDT,MARKET,BUY,9.23,21.654,9.23,199.865,0.000,CANCELED
5755600462960263826,2025-07-14 14:40:21.685,DOGE_USDT,MARKET,BUY,990,0.202015,990,199.995230,0.000000,CANCELED
5755600462959865917,2025-07-14 14:38:15.189,NEAR_USDT,MARKET,BUY,76.3,2.6188,76.3,199.8153,0.0000,CANCELED
5755600462959268411,2025-07-14 14:35:30.196,APT_USDT,LIMIT,BUY,2560.40,5.0200,2560.40,12853.2080,0.0000,FILLED
5755600462894432571,2025-07-14 11:24:40.000,BTC_USDT,LIMIT,SELL,0.09082,121500.00,0.09082,11034.63,121500.00,FILLED
5755600462915878615,2025-07-14 08:25:29.503,ALGO_USDT,STOP_LOSS,SELL,722,0,0,0.00000,0.26000,CANCELED
5755600462915877625,2025-07-14 08:25:29.052,ALGO_USDT,TAKE_PROFIT,SELL,722,0,0,0.00000,0.30000,CANCELED
5755600462915866166,2025-07-14 08:25:26.414,ALGO_USDT,MARKET,BUY,722,0.27689,722,199.91283,0.00000,CANCELED
5755600462911408006,2025-07-14 07:48:41.701,ALGO_USD,STOP_LIMIT,SELL,6021,0,0,0.00000,0.26000,CANCELED
5755600462894779256,2025-07-14 05:30:50.926,BTC_USDT,LIMIT,SELL,0.09082,0,0.00000,0.00,0.00,CANCELED
5755600462671442441,2025-07-14 05:06:09.000,DOGE_USDT,LIMIT,SELL,50388,0.209001,50388,10531.128392,0.209000,FILLED
5755600462840896919,2025-07-14 04:16:44.000,AAVE_USDT,MARKET,SELL,0.650,325.610,0.650,211.647,325.440,FILLED
5755600462880783381,2025-07-14 03:42:38.626,NEAR_USDT,MARKET,SELL,80.0,2.6392,80.0,211.1364,0.0000,FILLED
5755600462877314302,2025-07-14 03:13:25.729,AVAX_USDT,MARKET,SELL,9.00,21.786,9.00,196.070,0.000,FILLED
5755600462871359753,2025-07-14 02:25:48.465,LDO_USDT,MARKET,SELL,245.0,0.8576,245.0,210.1120,0.0000,FILLED
5755600462841322874,2025-07-13 21:44:57.192,ADA_USDT,STOP_LOSS,SELL,272.0,0,0.0,0.00000,0.68000,CANCELED
5755600462841321474,2025-07-13 21:44:56.402,ADA_USDT,TAKE_PROFIT,SELL,272.0,0,0.0,0.00000,0.78000,CANCELED
5755600462841315431,2025-07-13 21:44:53.753,ADA_USDT,MARKET,BUY,272.0,0.73271,272.0,199.29638,0.00000,CANCELED
5755600462840897896,2025-07-13 21:40:56.217,AAVE_USDT,STOP_LOSS,SELL,0.650,0,0.000,0.000,285.910,CANCELED
5755600462840892382,2025-07-13 21:40:53.035,AAVE_USDT,MARKET,BUY,0.653,306.090,0.653,199.876,0.000,CANCELED
5755600462773187831,2025-07-13 09:38:06.571,LDO_USDT,STOP_LOSS,SELL,245.6,0,0.0,0.0000,0.7700,CANCELED
5755600462773187516,2025-07-13 09:38:06.317,LDO_USDT,TAKE_PROFIT,SELL,245.6,0,0.0,0.0000,0.8600,CANCELED
5755600462773182667,2025-07-13 09:38:03.836,LDO_USDT,MARKET,BUY,245.6,0.8142,245.6,199.9675,0.0000,CANCELED
5755600462696346785,2025-07-12 15:51:19.869,BTC_USDT,LIMIT,SELL,0.09082,0,0.00000,0.00,0.00,CANCELED
5755600462695506539,2025-07-12 15:45:58.716,BTC_USDT,LIMIT,BUY,0.08549,116966.01,0.08549,9999.42,0.00,FILLED
5755600462693912572,2025-07-12 15:36:42.842,ADA_USDT,MARKET,SELL,286.0,0.69337,286.0,198.30500,0.00000,FILLED
5755600462693213543,2025-07-12 15:32:36.370,ALGO_USDT,MARKET,SELL,920,0.21390,920,196.78968,0.00000,FILLED
5755600462692274292,2025-07-12 15:26:51.298,DOT_USDT,MARKET,SELL,51.00,3.8243,51.00,195.0391,0.0000,FILLED
5755600462674321498,2025-07-12 12:49:24.155,DOGE_USDT,MARKET,SELL,1011,0.193758,1011,195.889338,0.000000,FILLED
5755600462672935852,2025-07-12 12:40:46.760,BTC_USDT,MARKET,BUY,0.00170,117542.00,0.00170,199.82,0.00,CANCELED
5755600462671150381,2025-07-12 12:26:14.987,DOGE_USDT,MARKET,BUY,50388,0.198744,50388,10014.332724,0.000000,FILLED
5755600462611987738,2025-07-12 00:39:33.340,APT_USDT,LIMIT,SELL,4785.00,4.9400,4785.00,23637.9000,0.0000,FILLED
5755600462609672613,2025-07-12 00:19:13.133,APT_USDT,LIMIT,BUY,4749.95,4.8300,4749.95,22942.2585,0.0000,FILLED
5755600462600147579,2025-07-11 22:42:52.323,ALGO_USDT,STOP_LOSS,SELL,920,0,0,0.00000,0.20000,CANCELED
5755600462600145835,2025-07-11 22:42:51.578,ALGO_USDT,TAKE_PROFIT,SELL,920,0,0,0.00000,0.23000,CANCELED
5755600462600144352,2025-07-11 22:42:51.096,ALGO_USDT,MARKET,BUY,920,0.21726,920,199.87872,0.00000,CANCELED
5755600462597660498,2025-07-11 22:28:53.275,ADA_USDT,STOP_LOSS,SELL,286.0,0,0.0,0.00000,0.65000,CANCELED
5755600462597660201,2025-07-11 22:28:53.151,ADA_USDT,TAKE_PROFIT,SELL,286.0,0,0.0,0.00000,0.75000,CANCELED
5755600462597658077,2025-07-11 22:28:52.532,ADA_USDT,MARKET,BUY,286.0,0.69857,286.0,199.79161,0.00000,CANCELED
